monthlySumMWh,country,date
376761.0,UA_W,2007-06-30
406990.0,UA_W,2007-07-31
405552.0,UA_W,2007-08-31
380150.0,UA_W,2007-09-30
468275.0,UA_W,2007-10-31
524039.0,UA_W,2007-11-30
574621.0,UA_W,2007-12-31
572762.0,UA_W,2008-01-31
512207.0,UA_W,2008-02-29
493419.0,UA_W,2008-03-31
430078.0,UA_W,2008-04-30
388063.0,UA_W,2008-05-31
341625.0,UA_W,2008-06-30
363298.0,UA_W,2008-07-31
363244.0,UA_W,2008-08-31
378646.0,UA_W,2008-09-30
425400.0,UA_W,2008-10-31
479855.0,UA_W,2008-11-30
527194.0,UA_W,2008-12-31
548955.0,UA_W,2009-01-31
480331.0,UA_W,2009-02-28
488623.0,UA_W,2009-03-31
354810.0,UA_W,2009-04-30
336290.0,UA_W,2009-05-31
337064.0,UA_W,2009-06-30
356199.0,UA_W,2009-07-31
315107.0,UA_W,2009-08-31
353326.0,UA_W,2009-09-30
426684.0,UA_W,2009-10-31
462119.0,UA_W,2009-11-30
528924.0,UA_W,2009-12-31
562988.0,UA_W,2010-01-31
486428.0,UA_W,2010-02-28
464453.0,UA_W,2010-03-31
376233.0,UA_W,2010-04-30
346473.0,UA_W,2010-05-31
340592.0,UA_W,2010-06-30
348508.0,UA_W,2010-07-31
354204.0,UA_W,2010-08-31
381662.0,UA_W,2010-09-30
497303.0,UA_W,2010-10-31
506815.0,UA_W,2010-11-30
639622.0,UA_W,2010-12-31
619943.0,UA_W,2011-01-31
548319.0,UA_W,2011-02-28
513456.0,UA_W,2011-03-31
434924.0,UA_W,2011-04-30
433843.0,UA_W,2011-05-31
412762.0,UA_W,2011-06-30
437454.0,UA_W,2011-07-31
426754.0,UA_W,2011-08-31
420000.0,UA_W,2011-09-30
512324.0,UA_W,2011-10-31
567599.0,UA_W,2011-11-30
598118.0,UA_W,2011-12-31
617020.0,UA_W,2012-01-31
644677.0,UA_W,2012-02-29
557155.0,UA_W,2012-03-31
466891.0,UA_W,2012-04-30
441567.0,UA_W,2012-05-31
435698.0,UA_W,2012-06-30
452792.0,UA_W,2012-07-31
432567.0,UA_W,2012-08-31
404278.0,UA_W,2012-09-30
465552.0,UA_W,2012-10-31
501162.0,UA_W,2012-11-30
586511.0,UA_W,2012-12-31
593670.0,UA_W,2013-01-31
512588.0,UA_W,2013-02-28
542382.0,UA_W,2013-03-31
457606.0,UA_W,2013-04-30
406905.0,UA_W,2013-05-31
398667.0,UA_W,2013-06-30
391891.0,UA_W,2013-07-31
399012.0,UA_W,2013-08-31
422740.0,UA_W,2013-09-30
480217.0,UA_W,2013-10-31
528989.0,UA_W,2013-11-30
596366.0,UA_W,2013-12-31
575133.0,UA_W,2014-01-31
509208.0,UA_W,2014-02-28
472764.0,UA_W,2014-03-31
402188.0,UA_W,2014-04-30
394876.0,UA_W,2014-05-31
381105.0,UA_W,2014-06-30
405261.0,UA_W,2014-07-31
375783.0,UA_W,2014-08-31
390199.0,UA_W,2014-09-30
461362.0,UA_W,2014-10-31
493559.0,UA_W,2014-11-30
579658.0,UA_W,2014-12-31
605548.0,UA_W,2015-01-31
527217.0,UA_W,2015-02-28
514949.0,UA_W,2015-03-31
420055.0,UA_W,2015-04-30
391864.0,UA_W,2015-05-31
385703.0,UA_W,2015-06-30
409560.0,UA_W,2015-07-31
408378.0,UA_W,2015-08-31
379204.0,UA_W,2015-09-30
464476.0,UA_W,2015-10-31
503658.0,UA_W,2015-11-30
544709.0,UA_W,2015-12-31
6119081.92556,CH,2009-01-31
5492442.9613135,CH,2009-02-28
5685471.88608925,CH,2009-03-31
4694911.60491325,CH,2009-04-30
4771947.728697,CH,2009-05-31
4611554.781756001,CH,2009-06-30
4747004.43650625,CH,2009-07-31
4725112.9871835,CH,2009-08-31
4819464.0554825,CH,2009-09-30
5239179.7776125,CH,2009-10-31
5408584.62435975,CH,2009-11-30
5955567.01381525,CH,2009-12-31
6154295.90585225,CH,2010-01-31
5546952.534825,CH,2010-02-28
5847908.307471001,CH,2010-03-31
4988543.6722719995,CH,2010-04-30
5007299.366080999,CH,2010-05-31
4957061.537627,CH,2010-06-30
4900072.17058375,CH,2010-07-31
4839792.5257235,CH,2010-08-31
4873343.789147,CH,2010-09-30
5370016.105688,CH,2010-10-31
5701749.41533375,CH,2010-11-30
6253759.521211251,CH,2010-12-31
6186389.94825375,CH,2011-01-31
5516636.06925625,CH,2011-02-28
5792860.15249975,CH,2011-03-31
4809590.47913,CH,2011-04-30
5004639.67076825,CH,2011-05-31
4816570.43439025,CH,2011-06-30
4854367.28650175,CH,2011-07-31
4899273.147278,CH,2011-08-31
4848935.634556,CH,2011-09-30
5181145.54335775,CH,2011-10-31
5516351.40230925,CH,2011-11-30
5877851.54831075,CH,2011-12-31
6041394.523225,CH,2012-01-31
6084027.940773751,CH,2012-02-29
5539098.1100515,CH,2012-03-31
4988615.1078915,CH,2012-04-30
4863204.95136175,CH,2012-05-31
4856086.29066875,CH,2012-06-30
4735768.81443125,CH,2012-07-31
4806785.1168945,CH,2012-08-31
4774115.657542,CH,2012-09-30
5283090.09071625,CH,2012-10-31
5513403.422525,CH,2012-11-30
5977218.7674015,CH,2012-12-31
6050136.256399251,CH,2013-01-31
5634335.1498795,CH,2013-02-28
5782061.93677625,CH,2013-03-31
5111680.78896275,CH,2013-04-30
4922199.04134075,CH,2013-05-31
4788108.464244,CH,2013-06-30
4802837.675716505,CH,2013-07-31
4690455.556311,CH,2013-08-31
4823753.248924,CH,2013-09-30
5246174.156619,CH,2013-10-31
5631711.107815,CH,2013-11-30
5989476.698238,CH,2013-12-31
5985423.474556,CH,2014-01-31
5390543.071617,CH,2014-02-28
5491040.565804,CH,2014-03-31
4794157.761665,CH,2014-04-30
4954584.749488,CH,2014-05-31
4734161.519645,CH,2014-06-30
4794400.138388,CH,2014-07-31
4765845.546364,CH,2014-08-31
4841455.811317,CH,2014-09-30
5129100.213548,CH,2014-10-31
5359083.318208001,CH,2014-11-30
5777728.914085,CH,2014-12-31
6054267.495426,CH,2015-01-31
5655425.766771,CH,2015-02-28
5625971.830732,CH,2015-03-31
4861013.201929,CH,2015-04-30
4866745.5138,CH,2015-05-31
4752020.374687,CH,2015-06-30
4850687.999669,CH,2015-07-31
4790210.207874,CH,2015-08-31
4872509.972326,CH,2015-09-30
5214383.863332001,CH,2015-10-31
5356015.463989,CH,2015-11-30
5736633.144679,CH,2015-12-31
6043574.490065,CH,2016-01-31
5543359.52205,CH,2016-02-29
5720940.241329,CH,2016-03-31
5039704.255965,CH,2016-04-30
4947029.966934,CH,2016-05-31
4834182.744573,CH,2016-06-30
4792994.035251,CH,2016-07-31
4763170.780573,CH,2016-08-31
4782908.469188,CH,2016-09-30
5301888.958798,CH,2016-10-31
5576894.97571,CH,2016-11-30
5873898.96457,CH,2016-12-31
6494465.698869,CH,2017-01-31
5499015.205824,CH,2017-02-28
5607441.601415,CH,2017-03-31
4882343.776726,CH,2017-04-30
5062603.678944,CH,2017-05-31
4898617.123026,CH,2017-06-30
4831768.42858,CH,2017-07-31
4914290.460718,CH,2017-08-31
4983553.778096,CH,2017-09-30
5265965.211021,CH,2017-10-31
5766609.444834,CH,2017-11-30
6189691.579643001,CH,2017-12-31
5950719.648034,CH,2018-01-31
5689792.517795,CH,2018-02-28
5998771.653789001,CH,2018-03-31
5002073.341434999,CH,2018-04-30
5017123.672738,CH,2018-05-31
4877029.949100483,CH,2018-06-30
4714053.078938151,CH,2018-07-31
4805146.659297581,CH,2018-08-31
4856547.543146793,CH,2018-09-30
5168533.50671075,CH,2018-10-31
5628764.7508138325,CH,2018-11-30
5920927.004493827,CH,2018-12-31
6230701.9335133685,CH,2019-01-31
5411195.0008111335,CH,2019-02-28
5675333.394830923,CH,2019-03-31
5046528.040487181,CH,2019-04-30
5155241.173153505,CH,2019-05-31
4931282.2610723665,CH,2019-06-30
4823720.617911452,CH,2019-07-31
4695251.943304137,CH,2019-08-31
4802950.4114528755,CH,2019-09-30
5279901.937662245,CH,2019-10-31
5570112.147016977,CH,2019-11-30
5782976.190202904,CH,2019-12-31
